SAMPLE_NUMBER,LOGIN_DATE,ANALYSIS,ASSIGNED_OPERATOR,SAMPLING_POINT,REPORTED_NAME,REPORTED_UNITS,ENTRY
7164962,8/03/15 7:15,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.274153734
7177002,12/03/15 9:07,VITB011208,MXU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.253866017
7186601,15/03/15 7:04,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.294695562
7194306,17/03/15 14:23,VITB011208,SGURRALA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.23
7198147,18/03/15 12:33,VITB011208,SGURRALA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.17
7203058,19/03/15 14:07,VITB011208,JKUSUMA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.233649626
7207389,20/03/15 13:56,VITB011208,JKUSUMA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.204298759
7214278,23/03/15 15:31,VITB011208,JKUSUMA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.2
7229644,27/03/15 10:19,VITB011208,JKUSUMA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.231701507
7237015,30/03/15 13:02,VITB011208,JKUSUMA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.209912765
7246210,1/04/15 13:12,VITB011208,HWAIDYARAT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.18
7261524,7/04/15 13:34,VITB011208,SGURRALA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.334388597
7273873,10/04/15 12:06,VITB011208,SGURRALA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.272019459
7282621,14/04/15 6:27,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.260330343
7294323,16/04/15 10:30,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.225039525
7298970,17/04/15 10:13,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.298724212
7309314,21/04/15 7:00,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.322535222
7317427,22/04/15 16:50,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.30085323
7329871,27/04/15 6:36,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.4226856
7333141,28/04/15 6:19,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.335778777
7337889,29/04/15 7:40,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.227832592
7341686,29/04/15 18:24,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.295122138
7352614,3/05/15 6:56,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.315980473
7357122,5/05/15 7:12,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.276435121
7361209,6/05/15 7:32,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.271029966
7369692,8/05/15 7:16,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.265578188
7376096,11/05/15 7:00,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.250973537
7380084,12/05/15 7:17,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.229896014
7391906,14/05/15 14:42,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.275201269
7404059,19/05/15 7:04,VITB011208,SBHATT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.294489121
7408146,20/05/15 7:07,VITB011208,SBHATT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.230989747
7416503,22/05/15 7:11,VITB011208,SBHATT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.24
7426307,26/05/15 6:31,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.287675733
7434032,28/05/15 7:01,VITB011208,SBHATT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.286211116
7444108,31/05/15 14:49,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.19
7447267,2/06/15 6:23,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.220228524
7455172,4/06/15 7:44,VITB011208,HWAIDYARAT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.248879832
7463276,7/06/15 6:57,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.272460622
7469017,10/06/15 7:11,VITB011208,SBHATT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.24372865
7477322,12/06/15 7:16,VITB011208,SBHATT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.263471127
7483683,15/06/15 7:20,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.292084982
7490948,17/06/15 7:29,VITB011208,SBHATT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.233963913
7498566,19/06/15 7:22,VITB011208,SBHATT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.280759754
7505137,22/06/15 6:23,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.267952038
7511928,24/06/15 7:28,VITB011208,SBHATT,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.277271958
7531619,30/06/15 7:41,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.301169497
7543664,3/07/15 9:13,VITB011208,SGURRALA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.242880188
7550113,6/07/15 8:06,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.173355165
7560558,9/07/15 8:41,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.313870496
7569644,13/07/15 8:43,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.269677778
7580351,16/07/15 8:20,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.231435244
7589781,20/07/15 8:38,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.316836757
7592828,21/07/15 7:52,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.218147176
7600568,23/07/15 8:52,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.27935538
7614530,28/07/15 7:55,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.282102103
7623023,30/07/15 8:36,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.233915294
7633374,3/08/15 8:40,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.301308182
7644334,6/08/15 8:29,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.302508987
7656116,10/08/15 8:45,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.279643955
7662981,12/08/15 8:42,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.339199381
7666520,13/08/15 7:21,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.259454633
7678583,17/08/15 8:22,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.293881731
7685883,19/08/15 8:08,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.172432634
7690325,20/08/15 9:03,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.214669726
7694340,21/08/15 7:57,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.259784152
7701912,24/08/15 9:10,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.249284008
7713887,27/08/15 9:25,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.304879936
7719028,28/08/15 11:08,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.305232213
7728869,1/09/15 8:52,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.237089309
7737274,3/09/15 8:08,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.216837631
7749037,7/09/15 7:22,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.29514215
7756863,9/09/15 7:46,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.192985454
7772878,14/09/15 8:47,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.27
7780561,16/09/15 7:25,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.233086276
7790028,18/09/15 8:17,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.306956857
7798275,21/09/15 8:02,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.248027642
7801669,22/09/15 6:49,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.301266833
7811517,24/09/15 9:34,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.292369553
7817046,25/09/15 12:21,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.284811016
7826892,29/09/15 8:36,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.211570323
7831046,30/09/15 8:27,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.271665984
7844686,4/10/15 14:32,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.284035757
7849425,6/10/15 8:57,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.326709665
7858893,8/10/15 10:50,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.231935953
7870931,12/10/15 6:31,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.17
7874981,13/10/15 7:50,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.171582901
7879994,14/10/15 8:41,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.174962419
7884581,15/10/15 8:14,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.228005437
7889289,16/10/15 8:10,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.30770919
7896866,19/10/15 8:27,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.276696119
7904896,21/10/15 8:20,VITB011208,MXU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.242287939
7910703,22/10/15 11:54,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.291470467
7922189,26/10/15 7:38,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.258000283
7926484,27/10/15 8:22,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.243881276
7936089,29/10/15 9:29,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.282763261
7940165,30/10/15 8:13,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.268828619
7949162,2/11/15 8:33,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.281444583
7955972,4/11/15 9:35,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.284408836
7960533,5/11/15 8:25,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.260705092
7972529,9/11/15 8:48,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.21
7980765,11/11/15 8:22,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.32
7990550,13/11/15 9:01,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.33
7998875,16/11/15 8:28,VITB011208,,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.37
8003270,17/11/15 8:49,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.39
8010472,18/11/15 12:16,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.37
8013702,19/11/15 8:23,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.35
8023335,21/11/15 7:52,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.39
8030874,24/11/15 8:45,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.36
8036401,25/11/15 9:27,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.54
8039395,25/11/15 16:13,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.37
8045839,27/11/15 9:00,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.35
8053456,30/11/15 8:07,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.34
8057402,1/12/15 7:45,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.35
8067170,3/12/15 8:08,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.334
8072049,4/12/15 9:10,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.343571782
8079877,7/12/15 7:09,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.43
8083993,8/12/15 7:28,VITB011208,RREDDY,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.33
8088400,9/12/15 7:49,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.326426104
8092589,9/12/15 16:51,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.317911497
8094026,10/12/15 8:21,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.327535503
8096127,10/12/15 13:12,VITB011208,JKUSUMA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.277300481
8098829,11/12/15 9:08,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.327193111
8107124,14/12/15 8:04,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.287920994
8113586,15/12/15 13:02,VITB011208,AHUGHES,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.293428543
8116213,16/12/15 8:18,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.300576195
8121957,17/12/15 8:45,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.193282396
8126173,18/12/15 9:04,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.240652287
8134032,21/12/15 7:38,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.200244166
8143143,23/12/15 8:04,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.209627772
8150038,24/12/15 11:38,VITB011208,AHUGHES,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.23
8158087,29/12/15 7:48,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.163987686
8164461,31/12/15 7:42,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.219965384
8171337,4/01/16 8:13,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.251671573
8179466,6/01/16 8:02,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.257217137
8184011,7/01/16 7:59,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.227809806
8190157,8/01/16 13:13,VITB011208,AHUGHES,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.204023355
8197596,11/01/16 13:50,VITB011208,AHUGHES,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.287314361
8205788,13/01/16 13:26,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.235593104
8212743,15/01/16 7:14,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.234112181
8220935,18/01/16 7:18,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.2366678
8224453,19/01/16 7:33,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.236315537
8236995,21/01/16 13:07,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.25402748
8247973,25/01/16 8:31,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.271768078
8253591,27/01/16 8:38,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.228949291
8258915,28/01/16 11:33,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.256211069
8264890,29/01/16 14:16,VITB011208,AHUGHES,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.210191347
8274506,2/02/16 7:14,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.198214321
8281631,3/02/16 13:20,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.205541624
8288795,5/02/16 9:06,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.212908247
8296498,8/02/16 8:31,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.173771279
8303028,9/02/16 13:20,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.276854296
8314769,12/02/16 7:52,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.190981366
8326139,16/02/16 6:53,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.2
8335220,18/02/16 6:51,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.266956175
8342416,19/02/16 12:11,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.257896361
8351249,22/02/16 13:16,VITB011208,AHUGHES,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.194088084
8353287,23/02/16 6:55,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.247752236
8357845,24/02/16 7:27,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.198904545
8364771,25/02/16 12:42,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.211495708
8370133,26/02/16 13:41,VITB011208,AHUGHES,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.187960436
8375740,29/02/16 7:07,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.1925983
8381181,1/03/16 11:08,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.22164472
8384691,2/03/16 8:43,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.200990908
8392447,3/03/16 15:53,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.222193201
8402988,7/03/16 12:44,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.213261024
8405351,8/03/16 9:22,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.244284589
8410778,9/03/16 10:45,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.248148194
8414913,10/03/16 9:44,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.252320697
8428027,15/03/16 6:52,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.215570954
8433127,16/03/16 8:55,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.220418177
8439407,17/03/16 11:45,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.228807923
8442462,18/03/16 8:41,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.296521774
8452040,21/03/16 12:13,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.255310017
8454679,22/03/16 7:09,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.294932233
8459111,23/03/16 8:05,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.243960984
8464964,24/03/16 9:34,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.292445963
8474872,29/03/16 7:33,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.192371601
8479336,30/03/16 9:03,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.274386163
8483713,31/03/16 9:07,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.307046793
8488029,1/04/16 8:39,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.276169075
8495668,4/04/16 7:43,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.211046058
8500242,5/04/16 8:58,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.255311172
8506075,6/04/16 12:25,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.231748466
8516948,9/04/16 7:51,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.266367691
8522549,11/04/16 14:16,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.296443347
8537199,14/04/16 18:07,VITB011208,JKUSUMA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.22021895
8549638,19/04/16 8:43,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.212805555
8558325,21/04/16 7:46,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.24479733
8563198,22/04/16 8:42,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.225830537
8571490,26/04/16 7:39,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.232448921
8575606,27/04/16 7:28,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.26432358
8586587,29/04/16 9:05,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.196099005
8597463,3/05/16 6:15,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.200191905
8602565,4/05/16 8:48,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.173770631
8615793,6/05/16 16:37,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.176176001
8620889,9/05/16 11:41,VITB011208,CTAN,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.235701894
8627694,11/05/16 8:02,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.202998535
8631935,12/05/16 8:12,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.209246742
